,RegCommitSB,RegSpecSB,RegMap,RegRT,RegSpecRT,SRAMMap,SRAMSB,SRAMRT,RegARF,RegSpecARF,RegCenterInstBuf,RegCenterPairBuf,RegCenterWKBuf,RegInterGroupWKBuf,QueueTxBuf,QueuePairBuf,SRAMInst,SRAMPointer,SRAMValue,RegValid,RegNbusy,RegRxBuf,QueueReadyInstBuf,DynamicPower,sim_seconds,StaticPower,total,ED,ED^2
leela_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122811.08106065,175267.86837945,0.0,0.0,0.0,0.0,0.0,0.0,193749.242668307,598769.115793032,1493952.269554088,0.0,409145.568484755,0.0,0.0,2.9936951459402823,0.077743,0.5956939827584,3.5893891286986825,0.2790498790324217,0.02169417474561756
leela_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124322.09672511001,175300.06732168,0.0,0.0,0.0,0.0,0.0,0.0,194669.471753378,604965.5004379121,1500482.2171016638,0.0,414067.62512096204,0.0,0.0,3.013806978460706,0.078547,0.6018545111936,3.615661489654306,0.28399936302787676,0.022307297967750637
namd_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37901.962079029996,64708.09072735,0.0,0.0,0.0,0.0,0.0,0.0,140826.13058208898,263470.73520448396,1161536.625895406,0.0,215871.413727111,0.0,0.0,1.8843149582154697,0.034243,0.2623818099584,2.14669676817387,0.07350933743257783,0.002517180241703763
imagick_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24981.05830167,49561.94321414,0.0,0.0,0.0,0.0,0.0,0.0,139407.725150857,270521.79995808,1130012.984621273,0.0,220583.516169993,0.0,0.0,1.8350690274160129,0.035156,0.2693775344128,2.104446561828813,0.07398392332765376,0.0026009788085069956
imagick_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25150.314427565,49618.44726132,0.0,0.0,0.0,0.0,0.0,0.0,139945.246784142,278559.227059188,1134182.624201774,0.0,222063.90049881802,0.0,0.0,1.849519760232807,0.036198,0.2773617018624,2.126881462095207,0.0769888551649223,0.002786842579259858
imagick_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24878.6530571,49166.31470828,0.0,0.0,0.0,0.0,0.0,0.0,139520.074667618,272976.191606992,1131344.6152428729,0.0,217729.58587070502,0.0,0.0,1.8356154351535678,0.035473,0.27180649898239995,2.1074219341359677,0.07475657826960518,0.0026518401009577044
nab_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39200.215226795,121813.04374834,0.0,0.0,0.0,0.0,0.0,0.0,166754.78290907,384243.596667216,1326986.9414723278,0.0,296038.495179661,0.0,0.0,2.33503707520341,0.049909,0.3824201662592,2.71745724146261,0.1356255734641574,0.006768936746022632
bwaves_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62577.305535634994,86358.47215443,0.0,0.0,0.0,0.0,0.0,0.0,189284.730416226,1206129.048388052,1491933.854455432,0.0,909488.110100291,0.0,0.0,3.945771521050066,0.156786,1.2013490189568,5.147120540006866,0.8069964409855166,0.12652574399635522
bwaves_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41643.009369625,77022.26901978,0.0,0.0,0.0,0.0,0.0,0.0,171529.259133793,418312.447140808,1368282.892164813,0.0,304977.889071305,0.0,0.0,2.3817677659001237,0.05432,0.41621878681599994,2.797986552716124,0.15198662954353984,0.008255913716805084
mcf_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229986.281796025,262988.06252614,0.0,0.0,0.0,0.0,0.0,0.0,297614.592536971,1532464.4442590917,2202580.288048658,0.0,1131603.758173277,0.0,0.0,5.657237427340162,0.199034,1.5250679310591997,7.182305358399361,1.4295229647036585,0.28452367375682797
bwaves_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42167.370403085,71994.01488314,0.0,0.0,0.0,0.0,0.0,0.0,171849.774859195,413643.339518052,1371024.0198364279,0.0,300124.572284102,0.0,0.0,2.3708030917840017,0.053711,0.41155241639679996,2.782355508180802,0.14944309669989905,0.008026738166848279
nab_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48699.976019155,84779.62455795,0.0,0.0,0.0,0.0,0.0,0.0,172618.206605594,404155.81741341995,1359506.370090457,0.0,304026.186150558,0.0,0.0,2.373786180837134,0.052509,0.40234227313919996,2.7761284539763342,0.14577172898984334,0.007654327717527684
xz_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146448.77567448,172930.4335388,0.0,0.0,0.0,0.0,0.0,0.0,254698.74110334902,915970.9306173039,1944670.408950055,0.0,677519.0394509169,0.0,0.0,4.112238329334905,0.118977,0.9116432731776,5.023881602512505,0.5977263614221303,0.0711156893029208
xz_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147202.88550828502,170721.73436171,0.0,0.0,0.0,0.0,0.0,0.0,255947.236075472,910037.676640428,1957397.851669704,0.0,666060.966457278,0.0,0.0,4.1073683507128775,0.118189,0.9056053423231999,5.012973693036077,0.592478347806241,0.07002442344887182
namd_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48309.562013405,56306.47084412,0.0,0.0,0.0,0.0,0.0,0.0,143260.626943738,280551.291273284,1188643.96453825,0.0,223220.617860355,0.0,0.0,1.9402925334731518,0.036457,0.2793462502016,2.2196387836747515,0.08092137113643043,0.0029501504275208446
namd_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38460.73089575,68559.95774929,0.0,0.0,0.0,0.0,0.0,0.0,143399.298418297,289893.685694784,1204091.6092977528,0.0,237254.714580763,0.0,0.0,1.9816599966366368,0.037674,0.2886713286912,2.2703313253278368,0.08553246235040092,0.0032223499865890043
mcf_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118121.00257722,84007.2080722,0.0,0.0,0.0,0.0,0.0,0.0,315072.16583168297,1111011.04483086,2435982.772205338,0.0,879970.7522799349,0.0,0.0,4.944164945797237,0.144323,1.1058531658624,6.050018111659637,0.8731567639290538,0.12601660364053285
lbm_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11998.556815635,40208.44726654,0.0,0.0,0.0,0.0,0.0,0.0,183905.219149187,1094846.17125284,1467215.712075402,0.0,970026.717988942,0.0,0.0,3.768200824548546,0.14232,1.090505481216,4.858706305764546,0.6914910814364101,0.09841301071002989
lbm_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12443.99491049,41611.68453183,0.0,0.0,0.0,0.0,0.0,0.0,186836.033838204,1144597.271043684,1486950.2805190198,0.0,1010204.095693365,0.0,0.0,3.882643360536593,0.148787,1.1400578909055998,5.022701251442193,0.7473126510983296,0.11119040741896716
lbm_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12140.906247425,41503.66518235,0.0,0.0,0.0,0.0,0.0,0.0,187561.441336278,1157280.837460384,1492197.4867396099,0.0,1015932.7390011089,0.0,0.0,3.906617075967156,0.150436,1.1526931040767998,5.059310180043956,0.7611023862450924,0.11449719857716671
xz_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86775.56524826,138099.18708516,0.0,0.0,0.0,0.0,0.0,0.0,228895.33185815997,712573.8828017239,1765281.715776362,0.0,499489.243196097,0.0,0.0,3.431114925965763,0.092551,0.7091580437887999,4.140272969754563,0.38318640362375456,0.03546428484178211
