,RegCommitSB,RegSpecSB,RegMap,RegRT,RegSpecRT,SRAMMap,SRAMSB,SRAMRT,RegARF,RegSpecARF,RegCenterInstBuf,RegCenterPairBuf,RegCenterWKBuf,RegInterGroupWKBuf,QueueTxBuf,QueuePairBuf,SRAMInst,SRAMPointer,SRAMValue,RegValid,RegNbusy,RegRxBuf,QueueReadyInstBuf,DynamicPower,sim_seconds,StaticPower,total,ED,ED^2
gcc_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144288.80776191998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192899.942510309,196784.81777436798,1468548.143638087,0.0,181914.910153116,0.0,0.0,2.1844366218377997,0.101914,0.7048470892751999,2.8892837111129994,0.2944584601343702,0.030009439506134206
parest_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60853.28472435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147361.70405211998,199894.661752288,1183368.057555367,0.0,174671.617034436,0.0,0.0,1.7661493251185612,0.103861,0.7183127297447999,2.484462054863361,0.25803871348016355,0.026800158820763264
parest_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60964.88092401999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147416.825593227,196913.650682188,1183739.3560381948,0.0,172910.880119285,0.0,0.0,1.7619455933569148,0.102312,0.7075996958015999,2.4695452891585146,0.25266411762438595,0.025850571202386177
parest_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62165.60911223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148073.092249729,193205.915785376,1188113.523911021,0.0,170807.457539831,0.0,0.0,1.7623655985981872,0.100382,0.6942516289776,2.456617227575787,0.24660015053851267,0.024754216311356977
xalancbmk_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49394.13030428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169656.22093237698,439926.73313671595,1318725.952828768,0.0,340876.545650979,0.0,0.0,2.3185795828531197,0.228689,1.5816352610951998,3.9002148439483193,0.8919362324476972,0.20397600506223143
wrf_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113253.08089038999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142504.209480543,215403.589583212,1156673.3690147907,0.0,178924.39318083302,0.0,0.0,1.8067586421497688,0.111989,0.7745267645352,2.5812854066849686,0.28907557140924295,0.03237328416654971
exchange2_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100194.23356965999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156366.168909573,100580.58069540399,1228181.284623273,0.0,103923.750578283,0.0,0.0,1.689246018376193,0.052159,0.3607366929911999,2.049982711367393,0.10692504824221184,0.005577103591265527
exchange2_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92134.04525437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154539.244696643,97267.484798552,1217359.376387484,0.0,101230.639804558,0.0,0.0,1.6625307909416067,0.050462,0.34900007672159994,2.0115308676632067,0.10150587064402074,0.0051221892444385745
exchange2_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93696.41436374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156424.39763112,99342.1124435,1230497.610937524,0.0,103365.170949675,0.0,0.0,1.6833257063255587,0.051527,0.3563657198136,2.0396914261391585,0.10509918011467242,0.005415445453768726
deepsjeng_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155270.71896685002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176683.220330322,141527.156646152,1358302.3521423729,0.0,131664.596200941,0.0,0.0,1.963448044286638,0.073136,0.5058156555648,2.469263699851438,0.1805920699523348,0.013207781628033958
cam4_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92854.66953686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151225.359081469,152210.450462848,1207149.761637457,0.0,138006.696471668,0.0,0.0,1.7414469371903019,0.079029,0.5465722140071999,2.288019151197502,0.18081986549998738,0.014290013150598503
deepsjeng_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147408.73453646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174514.033949143,140126.168505048,1342925.187364521,0.0,130411.60578117,0.0,0.0,1.935385730136342,0.072417,0.5008429819656,2.4362287121019417,0.1764243746442863,0.012776123938615281
deepsjeng_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149930.01390213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176649.274741176,144086.15438975597,1357141.0932007,0.0,133854.674095452,0.0,0.0,1.961661210329214,0.074469,0.5150348125991999,2.476696022928414,0.18443707613145605,0.0137348446224334
nab_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77911.62884841999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138330.041692811,140311.37777072,1111093.0392286768,0.0,128793.141893503,0.0,0.0,1.596439229434131,0.072956,0.5045707581407999,2.1010099875749306,0.15328128465351662,0.011182789403181957
roms_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104922.14136920999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149073.087853017,205333.274151556,1206334.762437154,0.0,173388.838052807,0.0,0.0,1.839052103863744,0.106761,0.7383694104647999,2.577421514328544,0.2751680982912297,0.029377221341669972
mcf_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332116.49735754996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238377.58368228597,323400.536422712,1773316.6467418866,0.0,277886.290117285,0.0,0.0,2.9450975543217193,0.167495,1.158411633516,4.1035091878377195,0.6873172714168788,0.11512220637597012
wrf_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81689.09520146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154129.01350112702,153094.948154876,1214288.873065894,0.0,140399.46476608102,0.0,0.0,1.743601394689438,0.079471,0.5496291287927999,2.293230523482238,0.18224532293165693,0.014483218058701708
wrf_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43277.68240633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151215.206028829,158604.760101184,1190046.4530421179,0.0,137847.811180383,0.0,0.0,1.680991912758844,0.08227,0.5689872837359999,2.249979196494844,0.1851057884956308,0.015228653219535546
cam4_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74596.4064335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149121.566241353,145751.686459024,1186345.171986253,0.0,133982.80564224,0.0,0.0,1.6897976367623702,0.07569,0.5234793667919999,2.21327700355437,0.16752293639903024,0.012679811056042597
cam4_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96254.26111169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159209.938946077,143457.948069368,1259092.053888822,0.0,133217.516525822,0.0,0.0,1.7912317185417788,0.074394,0.5145161053392,2.3057478238809788,0.17153380360980153,0.012761085785747575
leela_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175413.16585821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196100.547576694,162624.224804476,1512120.90698213,0.0,156797.33780673,0.0,0.0,2.20305618302824,0.08416,0.582058706688,2.78511488971624,0.23439526911851874,0.019726705849014536
leela_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175132.8353493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193490.226393322,153001.524099232,1494663.618698953,0.0,148551.82026077,0.0,0.0,2.164840024801577,0.079188,0.5476718733983998,2.7125118981999767,0.21479839219465974,0.017009455081110715
leela_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177277.09609235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194386.57705519,154725.77998087998,1501027.7801165138,0.0,150246.692253339,0.0,0.0,2.1776639254982726,0.080076,0.5538133673567999,2.7314772928550726,0.21872577570266277,0.01751468521516642
namd_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135525.2456459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140142.664930601,94607.100866632,1150316.529133044,0.0,96216.93267320101,0.0,0.0,1.616808473249378,0.049174,0.3400921440432,1.956900617292578,0.09622863095474524,0.004731946698568643
imagick_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37756.54400305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139613.857692302,89009.376966492,1136096.3053171688,0.0,91196.362533552,0.0,0.0,1.493672446512565,0.046244,0.31982798041919996,1.813500426931765,0.08386351374303254,0.0038781843295327967
imagick_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38309.45174802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140178.90365707298,91782.74822199199,1139955.156960276,0.0,92974.47515152101,0.0,0.0,1.503200735738882,0.047673,0.3297110827464,1.832911818485282,0.08738040512264884,0.004165686053412039
imagick_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38120.15242275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139969.158487285,90933.677655884,1138500.653841785,0.0,92112.850855615,0.0,0.0,1.4996364932633188,0.047232,0.32666108405759997,1.826297577320919,0.08625968717202165,0.004074217544508926
nab_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64089.53493334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150472.85104682,155551.854440988,1205770.2811972909,0.0,141331.442797527,0.0,0.0,1.717215964415966,0.080822,0.5589727755696,2.276188739985566,0.18396612634311343,0.014868510263303115
bwaves_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118067.43985693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159641.921300869,351217.151125856,1278733.7764381059,0.0,268851.23255763,0.0,0.0,2.176511521279391,0.18262,1.2630175976159999,3.4395291188953907,0.6281268076926763,0.11470851762083654
bwaves_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61650.13393574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168010.584863626,113646.528660764,1344010.099367782,0.0,117179.32769082201,0.0,0.0,1.804496674518734,0.0589,0.40735810151999996,2.211854776038734,0.13027824630868143,0.007673388707581336
mcf_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316707.95103353995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254072.647019503,377415.98929576395,1891884.732214901,0.0,332467.038320715,0.0,0.0,3.172548357884423,0.195605,1.352823114564,4.525371472448423,0.8851852868682738,0.1731466680378687
bwaves_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60604.24182024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170510.07283023,111838.898066008,1363180.5444897849,0.0,116709.72147237,0.0,0.0,1.8228434786786327,0.057948,0.40077397736639997,2.223617456045033,0.12885418434289755,0.007466842274302227
nab_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75841.41266175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156656.25567235798,147685.397573784,1241707.990803317,0.0,133416.706067287,0.0,0.0,1.7553077627784959,0.076733,0.5306928557544,2.2860006185328956,0.17541168546188468,0.013459864860546797
xz_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182284.23148921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202093.981904096,233187.95150126,1554817.811525744,0.0,209695.057383605,0.0,0.0,2.382079033803915,0.120961,0.8365779850247999,3.218657018828715,0.3893319716545402,0.04709398462330484
xz_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186143.15383392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203379.920862733,231668.633594808,1564711.0445955917,0.0,207952.602288811,0.0,0.0,2.3938553551758637,0.120145,0.8309344500359999,3.2247898052118638,0.3874423711471794,0.04654926368147787
namd_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74916.31480910999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142456.476802264,98322.801269844,1186374.92451548,0.0,102085.764470741,0.0,0.0,1.6041562818674386,0.051081,0.35328114064079996,1.9574374225082387,0.09998786097914335,0.0051074799266756215
namd_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63498.033573919995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142049.69359072,100306.93266873999,1196752.243777894,0.0,102373.83573221,0.0,0.0,1.6049807393434838,0.052121,0.36047388131279995,1.9654546206562837,0.10244146028322616,0.005339351351422031
mcf_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176052.03503184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223661.568765342,314381.299176196,1745394.4675321768,0.0,281023.15596139804,0.0,0.0,2.7405125264669525,0.163217,1.1288245714055998,3.8693370978725525,0.6315415931034644,0.10307832420156815
lbm_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119516.31393107999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154958.054593335,320556.600258904,1246294.664999181,0.0,273564.087155819,0.0,0.0,2.114889720938319,0.166679,1.1527680985271997,3.267657819465519,0.5446499376906931,0.09078170696434704
lbm_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119395.38180346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156704.84666439798,332239.486902888,1258143.1668376438,0.0,283924.27389764605,0.0,0.0,2.1504071561060356,0.172753,1.1947764704903998,3.3451836265964356,0.577890507045414,0.0998323187636164
lbm_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119153.48477112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157223.026437481,336128.158976252,1261726.673052479,0.0,287781.908180989,0.0,0.0,2.162013251418321,0.174775,1.20876081822,3.370774069638321,0.5891270380210376,0.10296467807012685
xz_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125370.09155648999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232271.188091513,185512.609447672,1794539.9919869509,0.0,176705.324969291,0.0,0.0,2.514399206051917,0.096158,0.6650380360943998,3.179437242146317,0.3057283263303055,0.029398224403269516
